Id,In_Degree,Out_Degree,Degree,year_copy,Case_ID
884,0,0,0,1961,"[366, 761]"
885,11,9,20,1922,"[260, 48]"
886,17,2,19,1949,"[338, 62]"
888,18,9,27,1944,"[322, 335]"
889,3,6,9,1911,"[222, 285]"
890,9,4,13,1945,"[323, 360]"
892,1,6,7,1910,"[217, 413]"
893,41,52,93,1895,"[156, 51]"
895,2,2,4,1883,"[106, 532]"
896,0,5,5,1967,"[386, 228]"
897,23,12,35,1967,"[386, 767]"
898,1,0,1,1914,"[233, 36]"
899,21,18,39,1964,"[378, 205]"
900,6,50,56,1990,"[496, 292]"
901,51,31,82,1964,"[378, 478]"
902,12,32,44,1975,"[420, 194]"
903,0,0,0,2014,"[574, u'5orig']"
905,0,4,4,1966,"[383, 821]"
906,12,3,15,1902,"[185, 47]"
907,7,25,32,1919,"[248, 476]"
908,5,1,6,1902,"[184, 115]"
909,6,14,20,1994,"[512, 532]"
910,0,0,0,1974,"[414, 685]"
911,1,1,2,1883,"[109, 173]"
912,25,28,53,1959,"[358, 283]"
913,0,0,0,1896,"[162, 411]"
914,0,0,0,1974,"[419, 983]"
915,4,0,4,1891,"[139, 288]"
916,21,12,33,1896,"[163, 632]"
917,15,31,46,1974,"[417, 21]"
918,23,12,35,1957,"[353, 30]"
919,1,4,5,1907,"[207, 181]"
920,298,1,299,1967,"[389, 1]"
921,3,9,12,2004,"[541, 752]"
922,31,18,49,1954,"[347, 475]"
923,1,14,15,1961,"[366, 656]"
925,70,16,86,1963,"[373, 83]"
926,10,53,63,1934,"[292, 535]"
927,0,0,0,1986,"[479, 903]"
928,0,0,0,2010,"[562, 91]"
929,0,9,9,1932,"[287, 170]"
930,4,6,10,1939,"[308, 141]"
931,0,0,0,1967,"[386, 282]"
934,3,5,8,1920,"[252, 376]"
935,1,0,1,1975,"[423, 898]"
936,1,0,1,1959,"[359, 117]"
939,10,40,50,1925,"[268, 619]"
941,2,5,7,1952,"[344, 6]"
943,5,0,5,1894,"[155, 221]"
944,13,29,42,1943,"[318, 705]"
945,4,13,17,1916,"[241, 48]"
947,75,58,133,1969,"[395, 711]"
949,12,19,31,1931,"[282, 740]"
950,5,3,8,1911,"[220, 462]"
951,1,0,1,1931,"[283, 297]"
953,0,0,0,1914,"[231, 622]"
954,0,0,0,1969,"[396, 1227]"
955,14,21,35,1903,"[191, 184]"
956,7,2,9,1976,"[426, 438]"
957,4,0,4,1947,"[332, 804]"
959,2,4,6,1999,"[526, 795]"
961,70,53,123,1963,"[371, 471]"
962,10,1,11,1882,"[106, 391]"
963,9,15,24,1958,"[357, 468]"
964,7,27,34,1995,"[515, 472]"
965,12,4,16,1891,"[139, 128]"
966,0,0,0,1970,"[386, 1048]"
968,15,18,33,1895,"[157, 229]"
969,2,0,2,1920,"[254, 379]"
970,8,17,25,1892,"[145, 393]"
971,1,24,25,1965,"[381, 421]"
973,7,0,7,1987,"[484, 3]"
975,0,6,6,2010,"[558, 674]"
977,0,0,0,1964,"[378, 555]"
978,0,1,1,1892,"[142, 602]"
979,0,13,13,1947,"[330, 248]"
980,3,1,4,1883,"[108, 130]"
981,5,2,7,1931,"[283, 140]"
982,5,12,17,1903,"[191, 441]"
983,10,10,20,1976,"[427, 390]"
984,9,18,27,1963,"[371, 245]"
987,0,0,0,1916,"[239, 530]"
988,0,0,0,1892,"[142, 488]"
989,3,7,10,1995,"[514, 159]"
990,4,1,5,1894,"[153, 78]"
994,9,0,9,1975,"[421, 397]"
995,19,27,46,1932,"[284, 312]"
996,1,3,4,1886,"[119, 235]"
997,0,33,33,2004,"[540, 658]"
998,1,1,2,1922,"[258, 120]"
1000,10,0,10,1933,"[287, 462]"
1001,0,10,10,1983,"[463, 1341]"
1005,7,8,15,1948,"[333, 127]"
1008,5,10,15,1992,"[503, 442]"
1009,1,16,17,1966,"[383, 39]"
1011,1,35,36,1902,"[184, 77]"
1012,0,0,0,1913,"[228, 446]"
1013,8,22,30,1969,"[395, 147]"
1015,0,4,4,1931,"[282, 432]"
1016,6,22,28,1994,"[512, 415]"
1017,44,10,54,1931,"[282, 194]"
1018,6,18,24,1917,"[245, 308]"
1020,7,0,7,1884,"[110, 174]"
1021,3,17,20,1915,"[237, 487]"
1023,0,4,4,1954,"[347, 403]"
1024,4,6,10,1957,"[355, 171]"
1025,0,0,0,1967,"[386, 12]"
1027,0,0,0,1917,"[244, 644]"
1028,0,8,8,1926,"[270, 320]"
1029,0,46,46,2010,"[561, 1371]"
1031,5,10,15,1948,"[333, 821]"
1035,20,39,59,1988,"[486, 281]"
1038,7,3,10,1935,"[294, 529]"
1039,6,5,11,1909,"[214, 302]"
1040,4,10,14,1940,"[309, 294]"
1041,7,4,11,1954,"[347, 507]"
1042,1,21,22,1967,"[389, 309]"
1045,4,2,6,1923,"[260, 447]"
1047,6,14,20,1936,"[298, 155]"
1048,0,0,0,1935,"[294, 720]"
1049,11,8,19,1921,"[256, 450]"
1051,0,0,0,1961,"[368, 4]"
1053,0,0,0,1970,"[396, 552]"
1054,0,0,0,1968,"[391, 362]"
1055,0,63,63,2011,"[564, 779]"
1056,10,30,40,1935,"[295, 193]"
1057,0,1,1,1884,"[111, 798]"
1059,2,1,3,1963,"[376, 340]"
1060,0,0,0,2013,"[569, 167]"
1061,1,0,1,1910,"[216, 614]"
1063,1,1,2,1889,"[130, 699]"
1064,0,0,0,1968,"[390, 201]"
1066,0,0,0,1984,"[466, 910]"
1067,12,44,56,2000,"[528, 167]"
1072,4,0,4,1906,"[202, 438]"
1073,3,26,29,1995,"[513, 504]"
1074,10,28,38,1946,"[328, 134]"
1075,0,0,0,1974,"[414, 1122]"
1077,0,22,22,1991,"[501, 221]"
1078,7,7,14,1911,"[222, 578]"
1079,0,2,2,1887,"[121, 484]"
1080,27,42,69,1976,"[426, 88]"
1081,34,63,97,1977,"[431, 209]"
1082,0,0,0,1963,"[375, 43]"
1083,0,0,0,1969,"[394, 714]"
1084,2,4,6,1890,"[137, 411]"
1085,0,0,0,1969,"[393, 408]"
1086,1,4,5,1949,"[336, 505]"
1088,0,23,23,2011,"[564, 179]"
1089,5,31,36,1981,"[450, 91]"
1090,16,48,64,1931,"[282, 481]"
1091,1,5,6,1956,"[352, 103]"
1092,1,0,1,1961,"[366, 207]"
1094,0,0,0,1914,"[234, 166]"
1095,2,1,3,1893,"[147, 669]"
1098,3,2,5,1894,"[153, 564]"
1099,33,8,41,1911,"[221, 612]"
1101,0,0,0,1969,"[396, 1213]"
1102,24,7,31,1921,"[256, 94]"
1103,83,22,105,1887,"[120, 489]"
1104,1,0,1,1974,"[416, 909]"
1105,6,30,36,1985,"[470, 51]"
1109,5,2,7,1950,"[340, 8]"
1111,1,6,7,1948,"[334, 602]"
1112,14,39,53,1986,"[475, 625]"
1115,0,2,2,1918,"[246, 634]"
1116,431,24,455,1965,"[380, 1]"
1118,0,0,0,1917,"[244, 325]"
1119,11,24,35,1984,"[467, 1025]"
1120,28,13,41,1900,"[179, 287]"
1121,14,4,18,1941,"[312, 399]"
1123,62,153,215,1978,"[435, 765]"
1124,66,48,114,1935,"[294, 511]"
1126,4,16,20,1939,"[307, 350]"
1127,0,2,2,1986,"[476, 1301]"
1128,3,2,5,1963,"[383, 268]"
1129,5,6,11,1921,"[256, 201]"
1130,1,5,6,1887,"[120, 649]"
1131,4,4,8,1916,"[241, 261]"
1133,1,0,1,1893,"[149, 117]"
1134,210,7,217,1897,"[167, 1]"
1135,0,6,6,1972,"[408, 811]"
1136,1,0,1,1958,"[358, 47]"
1137,0,0,0,1981,"[454, 1060]"
1141,8,30,38,1942,"[315, 722]"
1142,0,0,0,1965,"[382, 24]"
1143,15,29,44,1943,"[318, 523]"
1145,3,8,11,1930,"[281, 658]"
1146,12,12,24,1958,"[357, 51]"
1147,9,57,66,1988,"[484, 260]"
1149,1,1,2,1901,"[181, 562]"
1150,17,65,82,1989,"[489, 468]"
1151,1,5,6,1895,"[158, 303]"
1152,13,31,44,1978,"[435, 268]"
1153,0,0,0,1973,"[409, 960]"
1154,1,0,1,1984,"[465, 1072]"
1155,0,0,0,1959,"[361, 128]"
1157,7,29,36,1927,"[274, 387]"
1159,14,35,49,1985,"[473, 402]"
1161,11,11,22,1910,"[217, 423]"
1162,3,0,3,1941,"[313, 256]"
1164,0,9,9,1890,"[133, 208]"
1165,0,0,0,1981,"[454, 999]"
1166,12,65,77,1983,"[461, 30]"
1167,1,4,5,1974,"[417, 703]"
1168,5,12,17,1984,"[465, 792]"
1169,29,9,38,1889,"[130, 581]"
1170,5,0,5,1907,"[204, 449]"
1171,0,4,4,1895,"[149, 248]"
1173,1,3,4,1902,"[185, 354]"
1175,5,25,30,1943,"[318, 218]"
1176,10,9,19,1916,"[241, 476]"
1177,4,12,16,1932,"[286, 49]"
1178,1,17,18,2003,"[537, 280]"
1180,2,32,34,1988,"[486, 429]"
1181,5,7,12,2007,"[552, 85]"
1182,1,0,1,1988,"[485, 175]"
1183,0,1,1,1925,"[268, 50]"
1184,4,0,4,1927,"[274, 543]"
1185,3,1,4,1901,"[180, 624]"
1186,2,2,4,1893,"[149, 346]"
1187,0,0,0,1977,"[434, 99]"
1188,5,3,8,1888,"[128, 394]"
1189,11,3,14,1895,"[156, 322]"
1190,0,0,0,1939,"[306, 530]"
1191,15,19,34,1984,"[467, 717]"
1192,2,14,16,2008,"[554, 353]"
1193,0,2,2,1897,"[167, 310]"
1194,24,55,79,1985,"[470, 532]"
1195,1,13,14,1956,"[352, 82]"
1196,7,0,7,1934,"[291, 262]"
1197,0,0,0,1929,"[279, 819]"
1198,30,29,59,1939,"[306, 381]"
1199,0,2,2,1893,"[149, 273]"
1200,0,0,0,1888,"[128, 236]"
1201,0,0,0,1928,"[278, 609]"
1203,1,4,5,1903,"[190, 179]"
1204,9,0,9,2003,"[539, 558]"
1205,4,3,7,1885,"[116, 154]"
1206,11,0,11,1918,"[247, 231]"
1207,16,0,16,1884,"[111, 53]"
1208,4,13,17,1922,"[259, 80]"
1209,5,3,8,1894,"[153, 155]"
1210,14,0,14,1930,"[281, 249]"
1211,1,3,4,1906,"[203, 505]"
1213,3,2,5,1902,"[187, 87]"
1214,3,6,9,1900,"[175, 564]"
1215,15,7,22,1928,"[278, 101]"
1216,0,3,3,1896,"[164, 221]"
1217,9,18,27,1973,"[411, 624]"
1218,22,2,24,1931,"[283, 25]"
1220,13,24,37,1919,"[249, 252]"
1222,6,0,6,1930,"[281, 704]"
1223,1,9,10,1978,"[435, 213]"
1224,5,50,55,1961,"[368, 81]"
1225,3,29,32,1981,"[451, 493]"
1226,5,11,16,1943,"[319, 239]"
1228,10,38,48,1978,"[434, 429]"
1229,9,4,13,1909,"[212, 449]"
1230,34,30,64,1972,"[405, 134]"
1231,4,27,31,1984,"[468, 137]"
1232,19,27,46,1932,"[286, 472]"
1233,0,0,0,1968,"[390, 597]"
1234,23,13,36,1912,"[223, 298]"
1235,22,6,28,1921,"[257, 156]"
1236,2,0,2,1970,"[397, 98]"
1237,4,13,17,1905,"[198, 399]"
1238,41,51,92,1944,"[321, 503]"
1239,2,21,23,1933,"[288, 188]"
1240,15,15,30,1904,"[195, 223]"
1245,4,0,4,1912,"[226, 126]"
1246,1,1,2,1910,"[218, 547]"
1247,1,13,14,2003,"[540, 366]"
1248,2,42,44,1934,"[290, 484]"
1249,7,21,28,1959,"[359, 255]"
1250,4,4,8,1909,"[211, 468]"
1251,10,8,18,1973,"[414, 1304]"
1252,13,6,19,1899,"[172, 576]"
1253,9,7,16,1957,"[355, 115]"
1255,2,0,2,1986,"[475, 1099]"
1256,1,2,3,1892,"[143, 76]"
1257,2,6,8,1929,"[279, 63]"
1258,8,29,37,1991,"[498, 505]"
1259,8,18,26,1987,"[480, 257]"
1260,4,19,23,1998,"[522, 448]"
1261,6,9,15,1930,"[281, 82]"
1262,2,0,2,1885,"[113, 216]"
1263,33,11,44,1941,"[313, 487]"
1264,2,0,2,1882,"[106, 379]"
1265,3,12,15,1918,"[246, 58]"
1266,0,0,0,1923,"[261, 16]"
1267,1,0,1,1979,"[444, 909]"
1268,0,16,16,1978,"[439, 1360]"
1269,19,38,57,1974,"[419, 345]"
1270,20,18,38,1914,"[233, 97]"
1271,2,5,7,1888,"[124, 225]"
1272,2,12,14,1977,"[433, 676]"
1273,0,15,15,1998,"[524, 88]"
1274,6,7,13,1906,"[200, 601]"
1276,4,4,8,1906,"[200, 87]"
1278,0,0,0,1951,"[341, 112]"
1279,3,38,41,1988,"[485, 693]"
1281,12,5,17,1916,"[240, 305]"
1283,40,7,47,1963,"[373, 503]"
1285,1,8,9,1925,"[268, 186]"
1287,344,22,366,1911,"[221, 1]"
1288,4,11,15,1889,"[132, 340]"
1289,5,23,28,1976,"[426, 128]"
1290,11,5,16,1932,"[286, 319]"
1291,0,0,0,1910,"[217, 596]"
1292,1,1,2,1892,"[145, 52]"
1293,0,0,0,1964,"[378, 574]"
1294,61,11,72,1970,"[398, 144]"
1297,0,0,0,1909,"[215, 585]"
1299,3,0,3,1942,"[315, 94]"
1300,6,2,8,1963,"[373, 61]"
1301,7,1,8,1889,"[129, 391]"
1304,1,0,1,1952,"[342, 193]"
1305,2,0,2,1945,"[325, 535]"
1308,0,5,5,1980,"[448, 1327]"
1310,4,5,9,1928,"[278, 17]"
1312,0,0,0,1906,"[200, 450]"
1313,1,10,11,1988,"[488, 93]"
1314,5,30,35,1982,"[457, 291]"
1315,10,33,43,1991,"[499, 83]"
1317,1,0,1,1960,"[362, 608]"
1318,4,0,4,1889,"[129, 151]"
1320,0,0,0,1959,"[359, 531]"
1321,11,26,37,1993,"[510, 27]"
1324,4,39,43,1940,"[311, 317]"
1325,5,13,18,1910,"[215, 386]"
1327,14,6,20,1884,"[111, 604]"
1328,3,7,10,1907,"[207, 113]"
1329,15,36,51,1976,"[426, 610]"
1330,2,5,7,2001,"[532, 731]"
1331,5,11,16,1904,"[192, 125]"
1332,4,15,19,1913,"[227, 342]"
1335,0,2,2,1890,"[135, 550]"
1336,0,0,0,1930,"[282, 168]"
1337,8,6,14,1922,"[260, 340]"
1339,0,0,0,1913,"[229, 199]"
1341,5,6,11,1923,"[262, 209]"
1342,30,62,92,1983,"[461, 499]"
1343,0,0,0,1969,"[395, 709]"
1344,0,0,0,1916,"[239, 635]"
1345,22,11,33,1957,"[354, 436]"
1346,5,9,14,1927,"[274, 112]"
1347,0,0,0,1965,"[381, 354]"
1348,1,0,1,1982,"[459, 1074]"
1350,8,14,22,2002,"[536, 730]"
1351,3,22,25,1988,"[488, 19]"
1352,8,5,13,1883,"[107, 265]"
1353,3,0,3,1891,"[138, 461]"
1354,13,30,43,1995,"[515, 389]"
1355,1,0,1,1955,"[350, 114]"
1356,10,6,16,1922,"[259, 156]"
1357,0,3,3,1888,"[125, 382]"
1358,4,4,8,1966,"[385, 92]"
1360,0,4,4,1890,"[137, 145]"
1361,3,7,10,1913,"[229, 162]"
1362,26,52,78,1962,"[370, 375]"
1363,8,4,12,1904,"[194, 194]"
1364,12,27,39,1893,"[147, 14]"
1365,4,16,20,1998,"[523, 371]"
1366,12,49,61,1987,"[481, 704]"
1367,8,6,14,1969,"[130, 637]"
1369,1,27,28,1924,"[264, 171]"
1371,2,0,2,1924,"[266, 373]"
1373,35,96,131,1974,"[418, 87]"
1374,0,0,0,1965,"[380, 450]"
1375,27,75,102,1973,"[411, 279]"
1376,0,1,1,1894,"[152, 250]"
1378,9,18,27,1890,"[135, 467]"
1381,0,1,1,1888,"[124, 364]"
1382,0,0,0,1962,"[369, 658]"
1384,5,33,38,1963,"[372, 108]"
1385,0,0,0,1968,"[393, 265]"
1386,1,0,1,1887,"[123, 519]"
1387,0,7,7,2004,"[543, 111]"
1388,5,3,8,1970,"[400, 45]"
1389,5,59,64,2001,"[533, 525]"
1390,16,9,25,1898,"[169, 586]"
1392,1,0,1,1981,"[454, 1037]"
1393,8,26,34,2000,"[529, 217]"
1395,9,1,10,1883,"[109, 618]"
1396,12,8,20,1978,"[435, 349]"
1397,6,9,15,1889,"[130, 201]"
1398,5,16,21,1947,"[330, 743]"
1399,0,0,0,1973,"[413, 923]"
1400,3,22,25,1975,"[421, 289]"
1401,14,25,39,1943,"[320, 344]"
1405,8,4,12,1905,"[197, 197]"
1407,3,3,6,1913,"[227, 248]"
1408,4,20,24,1992,"[504, 607]"
1410,2,4,6,1891,"[142, 43]"
1413,1,7,8,1913,"[231, 394]"
1416,1,1,2,1891,"[139, 210]"
1417,0,0,0,1972,"[409, 937]"
1418,73,90,163,1976,"[429, 190]"
1419,30,81,111,1976,"[423, 411]"
1420,23,68,91,1972,"[408, 753]"
1421,2,11,13,2003,"[538, 408]"
1422,2,2,4,1939,"[305, 357]"
1423,3,1,4,1887,"[123, 356]"
1425,4,35,39,1957,"[353, 112]"
1426,7,1,8,1890,"[137, 483]"
1427,3,10,13,1917,"[242, 438]"
1429,1,2,3,1898,"[171, 161]"
1430,10,52,62,1979,"[440, 625]"
1432,0,7,7,1968,"[393, 71]"
1433,10,6,16,1957,"[352, 445]"
1434,1,2,3,1926,"[270, 45]"
1435,10,10,20,1895,"[159, 569]"
1437,21,23,44,1955,"[350, 61]"
1438,1,4,5,1900,"[176, 298]"
1439,3,20,23,1927,"[273, 280]"
1440,5,8,13,1893,"[148, 682]"
1441,30,9,39,1895,"[156, 237]"
1442,10,5,15,1897,"[168, 90]"
1443,0,1,1,1887,"[119, 664]"
1444,0,0,0,1991,"[500, 172]"
1446,4,1,5,1922,"[260, 16]"
1447,0,0,0,1934,"[291, 53]"
1450,5,11,16,1948,"[334, 258]"
1453,2,1,3,1928,"[276, 429]"
1454,6,19,25,1935,"[295, 209]"
1456,7,5,12,1963,"[373, 734]"
1457,2,3,5,1911,"[221, 404]"
1458,36,135,171,1937,"[301, 495]"
1459,0,0,0,1977,"[431, 943]"
1460,3,0,3,1909,"[214, 108]"
1461,0,0,0,1972,"[409, 995]"
1462,3,15,18,1977,"[429, 245]"
1463,1,0,1,1922,"[259, 191]"
1464,10,19,29,1983,"[463, 239]"
1466,2,2,4,1948,"[334, 323]"
1468,5,25,30,1915,"[239, 244]"
1469,13,10,23,1946,"[327, 372]"
1470,38,18,56,1924,"[265, 274]"
1471,1,4,5,1910,"[216, 372]"
1472,4,3,7,1911,"[222, 210]"
1473,12,2,14,1917,"[243, 412]"
1474,2,19,21,2000,"[530, 103]"
1475,15,30,45,1935,"[294, 330]"
1476,0,9,9,1994,"[510, 1309]"
1477,45,17,62,1948,"[334, 558]"
1478,0,2,2,1917,"[243, 291]"
1479,4,5,9,1887,"[122, 154]"
1480,0,0,0,1968,"[390, 143]"
1481,1,5,6,1895,"[156, 400]"
1483,12,15,27,1968,"[391, 216]"
1484,4,1,5,1949,"[336, 187]"
1485,0,0,0,1969,"[394, 216]"
1487,7,3,10,1917,"[244, 412]"
1488,14,24,38,1915,"[237, 648]"
1489,9,33,42,1948,"[335, 410]"
1490,19,17,36,1938,"[302, 464]"
1491,13,4,17,1900,"[177, 485]"
1493,0,0,0,1967,"[385, 453]"
1494,1,4,5,1995,"[515, 39]"
1495,7,8,15,1968,"[390, 519]"
1496,4,8,12,1942,"[317, 61]"
1497,2,0,2,1888,"[127, 213]"
1498,1,3,4,1917,"[244, 54]"
1499,20,82,102,1929,"[279, 438]"
1500,4,11,15,1945,"[325, 357]"
1501,8,6,14,1894,"[151, 129]"
1502,1,11,12,2006,"[546, 470]"
1503,1,1,2,1914,"[232, 51]"
1505,1,0,1,1968,"[389, 572]"
1506,0,22,22,2010,"[562, 837]"
1507,0,2,2,1975,"[420, 730]"
1508,3,0,3,1933,"[290, 247]"
1509,0,0,0,1968,"[390, 457]"
1511,2,5,7,1901,"[183, 191]"
1512,24,15,39,1896,"[162, 91]"
1513,2,0,2,1912,"[223, 151]"
1515,7,40,47,1984,"[467, 504]"
1519,0,0,0,1967,"[387, 573]"
1520,2,0,2,1921,"[255, 138]"
1521,0,0,0,1986,"[474, 1039]"
1524,8,5,13,1920,"[251, 366]"
1525,12,4,16,1912,"[226, 112]"
1527,37,55,92,1956,"[350, 422]"
1528,0,2,2,1969,"[396, 269]"
1529,1,6,7,1974,"[417, 622]"
1530,17,24,41,1941,"[314, 95]"
1531,6,21,27,1993,"[508, 476]"
1532,4,4,8,1963,"[372, 246]"
1533,27,46,73,1935,"[294, 532]"
1534,27,34,61,1969,"[396, 45]"
1535,1,20,21,1963,"[373, 472]"
1537,18,30,48,1994,"[510, 135]"
1538,8,5,13,1943,"[318, 442]"
1539,0,6,6,1917,"[242, 344]"
1540,0,0,0,1969,"[396, 18]"
1541,30,92,122,1995,"[514, 549]"
1542,2,36,38,2005,"[545, 844]"
1545,8,4,12,1886,"[117, 236]"
1546,0,0,0,1980,"[444, 1093]"
1547,0,0,0,1985,"[474, 866]"
1548,1,0,1,1938,"[303, 213]"
1549,10,11,21,1963,"[373, 690]"
1550,40,26,66,1911,"[219, 549]"
1551,4,8,12,1970,"[397, 25]"
1552,10,31,41,1992,"[505, 123]"
1554,2,0,2,1969,"[146, 42]"
1555,3,0,3,1934,"[291, 339]"
1556,13,39,52,1971,"[401, 745]"
1557,20,29,49,1958,"[355, 534]"
1558,0,0,0,1967,"[386, 265]"
1559,0,1,1,1971,"[403, 711]"
1560,2,0,2,1961,"[365, 465]"
1561,9,0,9,1896,"[161, 446]"
1562,49,9,58,1896,"[163, 662]"
1563,21,8,29,1943,"[319, 503]"
1565,26,1,27,1913,"[228, 61]"
1566,7,31,38,1925,"[269, 250]"
1568,1,1,2,1888,"[127, 764]"
1569,36,13,49,1961,"[368, 52]"
1570,8,35,43,1991,"[498, 337]"
1572,0,0,0,1960,"[361, 535]"
1573,111,8,119,1889,"[131, 1]"
1575,3,8,11,1969,"[393, 324]"
1576,4,4,8,1919,"[249, 168]"
1577,7,3,10,1926,"[271, 218]"
1579,17,12,29,1974,"[415, 308]"
1580,0,0,0,1957,"[355, 33]"
1581,4,1,5,1894,"[151, 452]"
1582,10,18,28,1916,"[240, 581]"
1583,63,7,70,1995,"[516, 10]"
1584,0,0,0,1919,"[250, 649]"
1586,29,4,33,1938,"[304, 333]"
1587,6,16,22,1892,"[146, 120]"
1588,38,180,218,1991,"[501, 808]"
1590,2,0,2,1958,"[355, 369]"
1591,10,4,14,1884,"[110, 151]"
1592,0,2,2,1891,"[140, 654]"
1594,0,1,1,1885,"[114, 381]"
1595,1,0,1,1917,"[245, 82]"
1596,0,8,8,1920,"[251, 221]"
1597,1,0,1,1983,"[459, 1118]"
1598,0,0,0,1965,"[381, 278]"
1599,9,7,16,1905,"[199, 148]"
1601,14,8,22,1943,"[318, 724]"
1602,2,0,2,1896,"[161, 316]"
1603,24,25,49,1951,"[341, 593]"
1604,12,11,23,1964,"[378, 146]"
1605,6,6,12,1926,"[271, 9]"
1606,2,0,2,1952,"[342, 921]"
1607,6,20,26,1933,"[289, 227]"
1608,5,38,43,1944,"[321, 178]"
1611,0,18,18,2009,"[557, 1]"
1613,2,0,2,1895,"[160, 101]"
1615,11,24,35,1914,"[234, 70]"
1616,9,8,17,1899,"[173, 555]"
1618,9,46,55,1934,"[292, 25]"
1619,9,12,21,1905,"[196, 89]"
1621,0,0,0,1958,"[355, 393]"
1622,18,19,37,1902,"[185, 308]"
1623,4,12,16,1910,"[218, 161]"
1624,1,2,3,1896,"[160, 654]"
1626,21,12,33,1885,"[112, 720]"
1628,14,7,21,1933,"[290, 111]"
1630,3,0,3,1968,"[392, 923]"
1631,9,19,28,1981,"[449, 383]"
1632,1,6,7,1898,"[170, 36]"
1633,0,0,0,1902,"[185, 182]"
1634,10,23,33,1945,"[326, 60]"
1635,3,2,5,1893,"[148, 186]"
1636,0,0,0,1966,"[384, 208]"
1637,6,1,7,1914,"[232, 707]"
1638,58,32,90,1882,"[106, 196]"
1639,2,0,2,1969,"[396, 118]"
1640,0,0,0,1978,"[434, 1023]"
1641,11,26,37,1995,"[515, 646]"
1642,0,0,0,1967,"[389, 216]"
1643,0,0,0,1970,"[399, 936]"
1644,7,23,30,1978,"[436, 604]"
1645,1,14,15,1944,"[321, 225]"
1647,0,0,0,2014,"[571, 992]"
1648,7,6,13,1962,"[370, 173]"
1649,5,1,6,1893,"[147, 248]"
1650,1,6,7,1924,"[265, 104]"
1652,24,25,49,1918,"[247, 105]"
1654,25,31,56,1952,"[343, 181]"
1655,1,4,5,1948,"[335, 77]"
1656,4,4,8,1905,"[198, 500]"
1659,29,66,95,1977,"[431, 678]"
1660,1,0,1,1988,"[484, 1032]"
1661,3,0,3,1967,"[388, 440]"
1662,13,39,52,1977,"[432, 491]"
1663,13,3,16,1931,"[283, 35]"
1664,3,1,4,1913,"[227, 375]"
1665,26,19,45,1968,"[391, 234]"
1666,360,31,391,1968,"[392, 1]"
1667,2,9,11,1998,"[522, 470]"
1668,0,0,0,1985,"[469, 1166]"
1669,4,11,15,1994,"[510, 569]"
1670,0,0,0,1958,"[357, 193]"
1671,0,0,0,1926,"[273, 730]"
1672,13,12,25,1904,"[194, 486]"
1673,3,10,13,1948,"[335, 331]"
1674,2,9,11,2004,"[543, 146]"
1675,1,7,8,1913,"[227, 39]"
1676,2,8,10,1914,"[231, 725]"
1678,1,0,1,1903,"[189, 148]"
1679,7,0,7,1888,"[124, 621]"
1680,5,9,14,1985,"[474, 3]"
1681,35,36,71,1900,"[178, 436]"
1682,48,33,81,1959,"[360, 315]"
1683,22,30,52,1979,"[444, 51]"
1684,3,0,3,1968,"[390, 36]"
1685,6,1,7,1968,"[390, 102]"
1686,3,2,5,1932,"[286, 269]"
1687,13,38,51,1929,"[278, 269]"
1688,0,0,0,1906,"[203, 221]"
1690,3,14,17,1952,"[343, 341]"
1691,6,38,44,2000,"[529, 277]"
1692,0,0,0,1970,"[397, 149]"
1694,2,49,51,2003,"[537, 186]"
1696,6,0,6,1976,"[426, 913]"
1697,0,0,0,1887,"[123, 619]"
1698,0,0,0,1965,"[380, 527]"
1699,16,27,43,1917,"[245, 229]"
1700,1,0,1,1964,"[376, 514]"
1701,3,26,29,2001,"[533, 405]"
1702,7,8,15,1914,"[234, 228]"
1703,6,8,14,1891,"[138, 537]"
1704,8,17,25,1900,"[176, 668]"
1705,0,0,0,2013,"[569, 62]"
1706,0,0,0,1880,"[154, 653]"
1708,2,0,2,1911,"[222, 274]"
1710,25,22,47,1904,"[192, 418]"
1713,9,4,13,1923,"[261, 463]"
1714,88,45,133,1943,"[319, 105]"
1716,2,3,5,1903,"[188, 10]"
1717,2,0,2,1946,"[329, 317]"
1718,0,0,0,1978,"[435, 1014]"
1721,0,0,0,1988,"[488, 876]"
1723,6,1,7,1925,"[267, 76]"
1724,17,6,23,1897,"[165, 526]"
1725,0,0,0,2014,"[574, 946]"
1726,0,1,1,1881,"[154, 668]"
1728,0,0,0,1970,"[397, 597]"
1730,0,26,26,2011,"[562, 1163]"
1732,28,66,94,1938,"[304, 307]"
1733,8,23,31,1932,"[284, 498]"
1734,5,39,44,1960,"[364, 19]"
1735,0,0,0,1973,"[414, 1050]"
1736,44,33,77,1974,"[415, 36]"
1739,2,8,10,1917,"[245, 337]"
1743,9,0,9,1911,"[220, 547]"
1744,17,21,38,1958,"[356, 584]"
1745,12,36,48,1987,"[483, 44]"
1746,0,0,0,1900,"[179, 96]"
1747,0,0,0,1988,"[485, 995]"
1749,0,4,4,1913,"[229, 239]"
1750,1,2,3,1940,"[311, 292]"
1751,11,8,19,1983,"[463, 1121]"
1753,3,20,23,1974,"[417, 134]"
1754,1,6,7,1914,"[233, 509]"
1756,0,11,11,1932,"[284, 463]"
1757,14,3,17,1904,"[193, 53]"
1758,0,4,4,1985,"[473, 1315]"
1759,3,4,7,1976,"[429, 24]"
1760,173,39,212,1960,"[363, 1]"
1761,3,9,12,1924,"[266, 265]"
